329	273	264	192	171	10.438230161313657	0.015516128952640715	2.4075025767497543E-4	10.43287467956543	0.014822403446945584	10.429708620335193	10.463377952575684	10.393145561218262	2.1970364394402432E-4	10.428194999694824	114	110	110	108	105	54.4431000534369	0.30057808201088315	0.09034718338534119	54.483612060546875	0.30057808201088315	54.4431000534369	55.20903015136719	53.963321685791016	0.09034718338534119	54.483612060546875	388	310	289	279	258	0.01621948672539514	0.01713983015231453	2.937737776501904E-4	0.011423834599554539	2.7723908729270637	0.3624271629637444	40.12652587890625	0.0036488641053438187	7.686151152289287	0.009391014464199543	4509635.040969325
631	599	510	390	379	10.455193042755127	0.007161625500577382	5.1288879810520236E-5	10.455948829650879	0.010234263573074966	10.441030705270688	10.466115951538086	10.412923812866211	1.0474015088316919E-4	10.455268859863281	111	107	105	104	102	55.29506652832031	0.13083792785674553	0.01711856336584695	55.319122314453125	0.13083792785674553	55.29506652832031	55.552494049072266	54.9879264831543	0.01711856336584695	55.31270217895508	911	818	771	458	418	0.018865964478916593	0.018129762765104075	3.286882979189541E-4	0.012805991806089878	0.0037804192391475617	0.01052224511059005	0.06720122694969177	0.0065233139321208	1.429156962371703E-5	0.010206686332821846	0.0
680	659	521	506	422	10.429553985595703	0.004316495149681908	1.863213037722744E-5	10.429449081420898	0.007804045176511324	10.41467707745942	10.434843063354492	10.39168930053711	6.0903121117029664E-5	10.429384231567383	122	114	112	111	110	55.164372482299804	0.24819631110404508	0.06160140884565593	55.114280700683594	0.24819631110404508	55.164372482299804	55.57341003417969	54.65660858154297	0.06160140884565593	55.1135368347168	330	300	289	271	231	0.021659408316568093	0.023274238306731282	5.416901687585177E-4	0.010813549160957336	0.008714234629676848	0.011513015993210692	0.07267171144485474	0.005789618007838726	7.59378851810592E-5	0.00955543015152216	0.0
832	681	568	523	334	10.367515563964844	0.0069598529067513015	4.843955248361454E-5	10.366561889648438	0.01046150706326283	10.35135423872206	10.380077362060547	10.321612358093262	1.094431300346981E-4	10.351788520812988	208	118	116	116	115	54.51955358187357	0.7711524185629441	0.5946760526554782	54.337806701660156	0.7711524185629441	54.51955358187357	55.94618225097656	53.294254302978516	0.5946760526554782	54.32460021972656	1143	629	504	498	490	0.022443625889718533	0.02317342084707667	5.370074337557276E-4	0.0120026720687747	0.006260112008305358	0.010383971596234724	0.06674491614103317	0.005811270326375961	3.918900235652895E-5	0.011983045376837254	0.0
613	608	580	570	532	10.346861839294434	0.005004276825545504	2.5042786546691786E-5	10.34734058380127	0.009952028205100015	10.329939673243132	10.352136611938477	10.29995346069336	9.904286539510622E-5	10.330025672912598	112	103	102	102	102	54.25574859619141	0.28209166112145184	0.07957570527426001	54.31409454345703	0.28209166112145184	54.25574859619141	54.686439514160156	53.624595642089844	0.07957570527426001	54.290733337402344	820	520	489	470	431	0.017068726196885108	0.018919724187394234	3.5795596332707043E-4	0.011210707016289234	0.004275961500883374	0.009455865567805878	0.07090116292238235	0.0061828987672924995	1.8283846757036793E-5	0.011160280555486679	0.0
285	275	236	219	195	10.305762348753033	0.00952134029036559	9.065592092493911E-5	10.305031776428223	0.010829864438268026	10.295081574576242	10.327973365783691	10.265141487121582	1.1728596375126242E-4	10.294974327087402	200	149	118	115	112	53.634578082026266	0.16220332337921337	0.026309918115261666	53.622127532958984	0.16220332337921337	53.634578082026266	53.99760437011719	53.38377380371094	0.026309918115261666	53.622127532958984	870	601	570	522	510	0.03721427989916669	0.031103149367492828	9.674059005765694E-4	0.012291542254388332	0.008986069910653783	0.011073477243251624	0.07326154410839081	0.006008552387356758	8.074945243915727E-5	0.00903600174933672	0.0
823	655	492	415	377	10.345391273498535	0.013704543951061306	1.8781452490657102E-4	10.344620704650879	0.017082699207864392	10.327453017957282	10.361102104187012	10.282139778137207	2.918186122263708E-4	10.344045639038086	160	116	113	112	110	54.04087471008301	0.3517658407250555	0.1237392067010051	54.06040573120117	0.3517658407250555	54.04087471008301	54.667240142822266	53.430397033691406	0.1237392067010051	54.03691864013672	391	319	301	235	213	0.02015895546684342	0.022290839447827702	4.968815232888316E-4	0.010635721497237682	0.008613312479671845	0.011087231628942429	0.07270732522010803	0.004759287461638451	7.418915187247075E-5	0.009289144538342953	0.0
361	337	331	307	281	10.363034929547991	0.011643610156056543	1.355736574662231E-4	10.365116119384766	0.011096363280652582	10.351719718638474	10.384583473205566	10.319656372070312	1.2312927805621494E-4	10.365114212036133	122	114	112	112	111	55.13718139648437	0.34532895308530726	0.11925208583899433	55.202754974365234	0.34532895308530726	55.13718139648437	55.67229080200195	54.28933334350586	0.11925208583899433	55.201786041259766	694	484	400	400	316	0.01960497499945072	0.0208369056058625	4.3417663522762407E-4	0.01135823130607605	0.005269319707389563	0.009927931743326233	0.06707263737916946	0.005545536521822214	2.776573017868403E-5	0.009334883652627468	0.0
637	567	452	429	420	10.339544816450639	0.00917317337694715	8.4147109803532E-5	10.339961051940918	0.009931771195811456	10.325315407758794	10.353503227233887	10.292492866516113	9.864007908595011E-5	10.325506210327148	117	112	109	109	108	55.46914947509766	0.21000923569758037	0.044103879078281866	55.51042938232422	0.21000923569758037	55.46914947509766	55.806800842285156	55.01831817626953	0.044103879078281866	55.487457275390625	662	505	479	395	368	0.010722415935662057	8.038318083480833E-4	6.461455761121498E-7	0.01065065898001194	0.0011656166149215073	0.008801491814186421	0.012495397590100765	0.005782707128673792	1.3586620929810737E-6	0.008905691094696522	11.661426056752477
843	681	529	488	425	10.34087414211697	0.007869413850404195	6.192767434893337E-5	10.342156410217285	0.010300636524632967	10.323847901700724	10.35178279876709	10.289111137390137	1.0610311281260272E-4	10.323660850524902	128	115	108	107	106	55.55294784545899	0.2841723800109467	0.0807539415610859	55.579654693603516	0.2841723800109467	55.55294784545899	55.91118621826172	54.66033172607422	0.0807539415610859	55.57854461669922	1238	697	648	592	414	0.017363203482495412	0.02010928635591752	4.0438339774429054E-4	0.010744213126599789	0.0041798899537958175	0.009205203164268393	0.07093700766563416	0.005101376213133335	1.7471480025843205E-5	0.00889147911220789	0.0
