329	273	264	192	171	10.438230161313657	0.015516128952640715	2.4075025767497543E-4	10.43287467956543	0.014822403446945584	10.429708620335193	10.463377952575684	10.393145561218262	2.1970364394402432E-4	10.428194999694824	114	110	110	108	105	54.4431000534369	0.30057808201088315	0.09034718338534119	54.483612060546875	0.30057808201088315	54.4431000534369	55.20903015136719	53.963321685791016	0.09034718338534119	54.483612060546875
631	599	510	390	379	10.455193042755127	0.007161625500577382	5.1288879810520236E-5	10.455948829650879	0.010234263573074966	10.441030705270688	10.466115951538086	10.412923812866211	1.0474015088316919E-4	10.455268859863281	111	107	105	104	102	55.29506652832031	0.13083792785674553	0.01711856336584695	55.319122314453125	0.13083792785674553	55.29506652832031	55.552494049072266	54.9879264831543	0.01711856336584695	55.31270217895508
680	659	521	506	422	10.429553985595703	0.004316495149681908	1.863213037722744E-5	10.429449081420898	0.007804045176511324	10.41467707745942	10.434843063354492	10.39168930053711	6.0903121117029664E-5	10.429384231567383	122	114	112	111	110	55.164372482299804	0.24819631110404508	0.06160140884565593	55.114280700683594	0.24819631110404508	55.164372482299804	55.57341003417969	54.65660858154297	0.06160140884565593	55.1135368347168
832	681	568	523	334	10.367515563964844	0.0069598529067513015	4.843955248361454E-5	10.366561889648438	0.01046150706326283	10.35135423872206	10.380077362060547	10.321612358093262	1.094431300346981E-4	10.351788520812988	208	118	116	116	115	54.51955358187357	0.7711524185629441	0.5946760526554782	54.337806701660156	0.7711524185629441	54.51955358187357	55.94618225097656	53.294254302978516	0.5946760526554782	54.32460021972656
613	608	580	570	532	10.346861839294434	0.005004276825545504	2.5042786546691786E-5	10.34734058380127	0.009952028205100015	10.329939673243132	10.352136611938477	10.29995346069336	9.904286539510622E-5	10.330025672912598	112	103	102	102	102	54.25574859619141	0.28209166112145184	0.07957570527426001	54.31409454345703	0.28209166112145184	54.25574859619141	54.686439514160156	53.624595642089844	0.07957570527426001	54.290733337402344
285	275	236	219	195	10.305762348753033	0.00952134029036559	9.065592092493911E-5	10.305031776428223	0.010829864438268026	10.295081574576242	10.327973365783691	10.265141487121582	1.1728596375126242E-4	10.294974327087402	200	149	118	115	112	53.634578082026266	0.16220332337921337	0.026309918115261666	53.622127532958984	0.16220332337921337	53.634578082026266	53.99760437011719	53.38377380371094	0.026309918115261666	53.622127532958984
823	655	492	415	377	10.345391273498535	0.013704543951061306	1.8781452490657102E-4	10.344620704650879	0.017082699207864392	10.327453017957282	10.361102104187012	10.282139778137207	2.918186122263708E-4	10.344045639038086	160	116	113	112	110	54.04087471008301	0.3517658407250555	0.1237392067010051	54.06040573120117	0.3517658407250555	54.04087471008301	54.667240142822266	53.430397033691406	0.1237392067010051	54.03691864013672
361	337	331	307	281	10.363034929547991	0.011643610156056543	1.355736574662231E-4	10.365116119384766	0.011096363280652582	10.351719718638474	10.384583473205566	10.319656372070312	1.2312927805621494E-4	10.365114212036133	122	114	112	112	111	55.13718139648437	0.34532895308530726	0.11925208583899433	55.202754974365234	0.34532895308530726	55.13718139648437	55.67229080200195	54.28933334350586	0.11925208583899433	55.201786041259766
637	567	452	429	420	10.339544816450639	0.00917317337694715	8.4147109803532E-5	10.339961051940918	0.009931771195811456	10.325315407758794	10.353503227233887	10.292492866516113	9.864007908595011E-5	10.325506210327148	117	112	109	109	108	55.46914947509766	0.21000923569758037	0.044103879078281866	55.51042938232422	0.21000923569758037	55.46914947509766	55.806800842285156	55.01831817626953	0.044103879078281866	55.487457275390625
843	681	529	488	425	10.34087414211697	0.007869413850404195	6.192767434893337E-5	10.342156410217285	0.010300636524632967	10.323847901700724	10.35178279876709	10.289111137390137	1.0610311281260272E-4	10.323660850524902	128	115	108	107	106	55.55294784545899	0.2841723800109467	0.0807539415610859	55.579654693603516	0.2841723800109467	55.55294784545899	55.91118621826172	54.66033172607422	0.0807539415610859	55.57854461669922
