571	531	352	298	283	10.613123460249467	0.030286750756087284	9.172872713613537E-4	10.609256744384766	0.03951976797750999	10.548386713732844	10.669949531555176	10.426094055175781	0.001561812060996224	10.549236297607422	113	113	111	111	111	56.75441940307617	0.30140827241750867	0.0908469466817071	56.74061584472656	0.30140827241750867	56.75441940307617	57.356666564941406	56.144775390625	0.0908469466817071	56.73337173461914
518	514	500	500	500	10.770790576934814	0.5425206853926046	0.2943286940788615	10.746760368347168	0.5425206853926046	10.770790576934814	11.799226760864258	10.100730895996094	0.2943286940788615	10.689266204833984	519	501	500	500	500	41.775974655151366	0.15334222644448953	0.023513838410953107	41.82258224487305	0.15334222644448953	41.775974655151366	42.005245208740234	41.519378662109375	0.023513838410953107	41.77733612060547
501	501	500	500	500	10.701495456695557	0.8008307909871388	0.6413299557930864	10.732355117797852	0.8008307909871388	10.701495456695557	11.97783088684082	9.56620979309082	0.6413299557930864	10.722307205200195	500	500	500	500	500	47.90273513793945	0.2973354991972896	0.08840839908290138	48.04816436767578	0.2973354991972896	47.90273513793945	48.22339630126953	47.360538482666016	0.08840839908290138	47.99714660644531
501	500	500	500	500	10.209188747406007	0.2493982400513268	0.062199482140699223	10.292424201965332	0.2493982400513268	10.209188747406007	10.534554481506348	9.73405933380127	0.062199482140699223	10.267354965209961	501	500	500	500	500	55.44048843383789	0.09657916433988377	0.009327534984590278	55.46328353881836	0.09657916433988377	55.44048843383789	55.545196533203125	55.22380828857422	0.009327534984590278	55.45540237426758
500	500	500	500	500	10.798372364044189	0.5002825822514918	0.2502826621042207	11.058021545410156	0.5002825822514918	10.798372364044189	11.555563926696777	10.10201644897461	0.2502826621042207	10.8801908493042	500	500	500	500	500	62.78918304443359	0.38951898890232245	0.1517250427154876	62.97276306152344	0.38951898890232245	62.78918304443359	63.179283142089844	62.09637451171875	0.1517250427154876	62.934486389160156
500	500	500	500	500	10.511100006103515	0.17195891184197748	0.029569867361876986	10.500657081604004	0.17195891184197748	10.511100006103515	10.865628242492676	10.295412063598633	0.029569867361876986	10.496931076049805	500	500	500	500	500	55.16267013549805	0.09545576487380718	0.009111803047643561	55.171871185302734	0.09545576487380718	55.16267013549805	55.318519592285156	55.03395462036133	0.009111803047643561	55.170928955078125
500	500	500	500	500	10.44112606048584	0.14714739660115495	0.021652356326497584	10.499003410339355	0.14714739660115495	10.44112606048584	10.627998352050781	10.151811599731445	0.021652356326497584	10.477086067199707	500	500	500	500	500	55.446767044067386	0.13540870325495857	0.018335516917189428	55.49105453491211	0.13540870325495857	55.446767044067386	55.64192581176758	55.203853607177734	0.018335516917189428	55.48726272583008
500	500	500	500	500	10.403403663635254	0.3537529654814615	0.1251411605869281	10.518568992614746	0.3537529654814615	10.403403663635254	10.790756225585938	9.766335487365723	0.1251411605869281	10.485213279724121	500	500	500	500	500	56.23057975769043	2.6834897669876194	7.201117329527269	57.57616424560547	2.6834897669876194	56.23057975769043	58.76869201660156	51.12248229980469	7.201117329527269	57.16307067871094
516	501	500	500	500	10.982266521453857	0.15457865004010646	0.023894559048221704	11.033008575439453	0.15457865004010646	10.982266521453857	11.16215991973877	10.64537239074707	0.023894559048221704	11.014460563659668	501	500	500	500	500	24.092603492736817	3.851411162987228	14.833367946382632	25.42520523071289	3.851411162987228	24.092603492736817	28.5462589263916	18.060535430908203	14.833367946382632	24.633548736572266
500	500	500	500	500	9.541340637207032	0.402675654335639	0.16214768259463502	9.649076461791992	0.402675654335639	9.541340637207032	10.033126831054688	8.940847396850586	0.16214768259463502	9.604204177856445	500	500	500	500	500	58.60728149414062	1.497766239487793	2.243303708149405	58.92639923095703	1.497766239487793	58.60728149414062	60.64504623413086	56.1015739440918	2.243303708149405	58.755401611328125
