571	531	352	298	283	10.613123460249467	0.030286750756087284	9.172872713613537E-4	10.609256744384766	0.03951976797750999	10.548386713732844	10.669949531555176	10.426094055175781	0.001561812060996224	10.549236297607422	113	113	111	111	111	56.75441940307617	0.30140827241750867	0.0908469466817071	56.74061584472656	0.30140827241750867	56.75441940307617	57.356666564941406	56.144775390625	0.0908469466817071	56.73337173461914	509	414	329	240	238	0.2059759217924599	1.0435854965204814	1.0890706885478998	0.011983281001448631	0.41328341672619484	0.07296714241239603	5.632052421569824	0.004494309425354004	0.17080318254087765	0.01056628581136465
518	514	500	500	500	10.770790576934814	0.5425206853926046	0.2943286940788615	10.746760368347168	0.5425206853926046	10.770790576934814	11.799226760864258	10.100730895996094	0.2943286940788615	10.689266204833984	519	501	500	500	500	41.775974655151366	0.15334222644448953	0.023513838410953107	41.82258224487305	0.15334222644448953	41.775974655151366	42.005245208740234	41.519378662109375	0.023513838410953107	41.77733612060547	501	501	500	500	500	0.0262940707616508	0.013148352231883109	1.728791664136655E-4	0.029266279190778732	0.013148352231883109	0.0262940707616508	0.047606151551008224	0.011714685708284378	1.728791664136655E-4	0.02513427473604679
501	501	500	500	500	10.701495456695557	0.8008307909871388	0.6413299557930864	10.732355117797852	0.8008307909871388	10.701495456695557	11.97783088684082	9.56620979309082	0.6413299557930864	10.722307205200195	500	500	500	500	500	47.90273513793945	0.2973354991972896	0.08840839908290138	48.04816436767578	0.2973354991972896	47.90273513793945	48.22339630126953	47.360538482666016	0.08840839908290138	47.99714660644531	500	500	500	500	500	0.0164485820569098	0.006222431274555027	3.87186509665605E-5	0.015510006807744503	0.006222431274555027	0.0164485820569098	0.026674969121813774	0.009645849466323853	3.87186509665605E-5	0.015340395271778107
501	500	500	500	500	10.209188747406007	0.2493982400513268	0.062199482140699223	10.292424201965332	0.2493982400513268	10.209188747406007	10.534554481506348	9.73405933380127	0.062199482140699223	10.267354965209961	501	500	500	500	500	55.44048843383789	0.09657916433988377	0.009327534984590278	55.46328353881836	0.09657916433988377	55.44048843383789	55.545196533203125	55.22380828857422	0.009327534984590278	55.45540237426758	501	500	500	500	500	0.009714563470333814	0.00295150711950966	8.71139427651621E-6	0.0112037044018507	0.00295150711950966	0.009714563470333814	0.014063121750950813	0.00439446372911334	8.71139427651621E-6	0.01039537787437439
500	500	500	500	500	10.798372364044189	0.5002825822514918	0.2502826621042207	11.058021545410156	0.5002825822514918	10.798372364044189	11.555563926696777	10.10201644897461	0.2502826621042207	10.8801908493042	500	500	500	500	500	62.78918304443359	0.38951898890232245	0.1517250427154876	62.97276306152344	0.38951898890232245	62.78918304443359	63.179283142089844	62.09637451171875	0.1517250427154876	62.934486389160156	500	500	500	500	500	0.031168695725500583	0.011364698070455885	1.2915636223262373E-4	0.031167518347501755	0.011364698070455885	0.031168695725500583	0.048727694898843765	0.017136013135313988	1.2915636223262373E-4	0.029822060838341713
500	500	500	500	500	10.511100006103515	0.17195891184197748	0.029569867361876986	10.500657081604004	0.17195891184197748	10.511100006103515	10.865628242492676	10.295412063598633	0.029569867361876986	10.496931076049805	500	500	500	500	500	55.16267013549805	0.09545576487380718	0.009111803047643561	55.171871185302734	0.09545576487380718	55.16267013549805	55.318519592285156	55.03395462036133	0.009111803047643561	55.170928955078125	500	500	500	500	500	0.009611823922023177	0.002286177473538294	5.226607440513936E-6	0.009496371261775494	0.002286177473538294	0.009611823922023177	0.013702292926609516	0.006857577245682478	5.226607440513936E-6	0.009074515663087368
500	500	500	500	500	10.44112606048584	0.14714739660115495	0.021652356326497584	10.499003410339355	0.14714739660115495	10.44112606048584	10.627998352050781	10.151811599731445	0.021652356326497584	10.477086067199707	500	500	500	500	500	55.446767044067386	0.13540870325495857	0.018335516917189428	55.49105453491211	0.13540870325495857	55.446767044067386	55.64192581176758	55.203853607177734	0.018335516917189428	55.48726272583008	500	500	500	500	500	0.01520258393138647	0.004968085565751484	2.4681874188628244E-5	0.016190003603696823	0.004968085565751484	0.01520258393138647	0.02329389750957489	0.008083033375442028	2.4681874188628244E-5	0.01519397459924221
500	500	500	500	500	10.403403663635254	0.3537529654814615	0.1251411605869281	10.518568992614746	0.3537529654814615	10.403403663635254	10.790756225585938	9.766335487365723	0.1251411605869281	10.485213279724121	500	500	500	500	500	56.23057975769043	2.6834897669876194	7.201117329527269	57.57616424560547	2.6834897669876194	56.23057975769043	58.76869201660156	51.12248229980469	7.201117329527269	57.16307067871094	500	500	500	500	500	0.2571213960647583	0.012803458650881951	1.6392855342484385E-4	0.2640153169631958	0.012803458650881951	0.2571213960647583	0.26994460821151733	0.23578520119190216	1.6392855342484385E-4	0.26147061586380005
516	501	500	500	500	10.982266521453857	0.15457865004010646	0.023894559048221704	11.033008575439453	0.15457865004010646	10.982266521453857	11.16215991973877	10.64537239074707	0.023894559048221704	11.014460563659668	501	500	500	500	500	24.092603492736817	3.851411162987228	14.833367946382632	25.42520523071289	3.851411162987228	24.092603492736817	28.5462589263916	18.060535430908203	14.833367946382632	24.633548736572266	501	500	500	500	500	0.1453864075243473	0.020338349593122355	4.1364846417206035E-4	0.1501542329788208	0.020338349593122355	0.1453864075243473	0.16929735243320465	0.11157571524381638	4.1364846417206035E-4	0.1494227945804596
500	500	500	500	500	9.541340637207032	0.402675654335639	0.16214768259463502	9.649076461791992	0.402675654335639	9.541340637207032	10.033126831054688	8.940847396850586	0.16214768259463502	9.604204177856445	500	500	500	500	500	58.60728149414062	1.497766239487793	2.243303708149405	58.92639923095703	1.497766239487793	58.60728149414062	60.64504623413086	56.1015739440918	2.243303708149405	58.755401611328125	500	500	500	500	500	0.024068744387477636	0.008390309124979642	7.039728721271663E-5	0.02827254869043827	0.008390309124979642	0.024068744387477636	0.033195897936820984	0.01277957297861576	7.039728721271663E-5	0.025032320991158485
