456	436	260	260	250	10.262941884994508	0.10008850969470859	0.010017709772907774	10.223165512084961	0.1916169169449586	10.24421811742442	11.061805725097656	9.474665641784668	0.036717042859491164	10.221465110778809
857	671	560	390	350	10.202461416071111	0.008896679854191288	7.915091242797313E-5	10.203109741210938	0.010358563077578509	10.183566550739476	10.221467018127441	10.144341468811035	1.0729982903217274E-4	10.183586120605469
770	580	570	548	490	10.168271276685926	0.027576821056176436	7.60481059564376E-4	10.15342903137207	0.026035389148504253	10.12428207826517	10.2268648147583	10.050095558166504	6.778414881140531E-4	10.121813774108887
429	409	269	229	227	10.068878991263253	0.012095521142944266	1.4630163171941175E-4	10.07011890411377	0.014303496861303158	10.054633319621184	10.105958938598633	10.005646705627441	2.0459002246130928E-4	10.069977760314941
459	370	295	238	226	10.03077800457294	0.015851951629221664	2.512843704551834E-4	10.030064582824707	0.021765897696063245	10.007689512771508	10.06714916229248	9.920364379882812	4.737543025154913E-4	10.029821395874023
551	491	469	420	418	9.98943042755127	0.010135862457756413	1.0273570776255589E-4	9.991283416748047	0.012385513341225951	9.971165082892593	10.00688362121582	9.920720100402832	1.5340094072568603E-4	9.98797607421875
331	291	251	250	240	10.010295539066709	0.0158814410408586	2.522201695342679E-4	10.008064270019531	0.016903560384093946	9.996304224938461	10.040661811828613	9.958099365234375	2.8573035365871027E-4	9.993751525878906
609	459	452	451	448	9.991670370101929	0.009873849246948518	9.749289895146582E-5	9.99178695678711	0.01032652008092634	9.972563714633587	10.006922721862793	9.941976547241211	1.0663701698177497E-4	9.990671157836914
808	739	538	500	453	9.971681594848633	0.005809515314897791	3.3750468194031986E-5	9.972658157348633	0.00985889598932923	9.951308410984991	9.980610847473145	9.925979614257812	9.719783012841199E-5	9.972232818603516
770	690	501	499	461	9.920209364457564	0.003731379488193421	1.3923192884910598E-5	9.919787406921387	0.01035176341074187	9.900876538573845	9.934486389160156	9.872440338134766	1.0715900571197414E-4	9.900853157043457
620	474	431	428	408	9.900569597880045	0.007813866906739329	6.105651603623605E-5	9.903416633605957	0.010151380334794109	9.882432957005694	9.912117004394531	9.853008270263672	1.0305052270164455E-4	9.903326034545898
378	299	262	240	212	9.871258527040482	0.01022413285551165	1.045328926471528E-4	9.870468139648438	0.012634047611477071	9.858727563960919	9.892610549926758	9.828629493713379	1.596191590490695E-4	9.870149612426758
879	546	460	428	411	9.872289848327636	0.011747500281883962	1.3800376287286377E-4	9.873963356018066	0.014141762302632534	9.852502457431106	9.890467643737793	9.815443992614746	1.9998944102415863E-4	9.872596740722656
649	481	388	381	360	9.997655412425166	0.10226969422543929	0.01045909035696485	9.955629348754883	0.11632608564734102	9.906736163048425	10.257913589477539	9.331127166748047	0.013531758202032519	9.924545288085938
359	331	330	220	200	9.878443151712418	0.014383680705785709	2.0689027064599207E-4	9.88122272491455	0.015072618137906522	9.86684979246493	9.90282917022705	9.814385414123535	2.271838175311487E-4	9.880905151367188
480	373	262	220	202	9.8643310546875	0.012559483987263703	1.5774063802633336E-4	9.862373352050781	0.015405648202696015	9.850122805783037	9.898390769958496	9.81356430053711	2.3733399654523096E-4	9.862123489379883
881	708	440	392	369	9.849571651882595	0.0125202509464414	1.5675668376186674E-4	9.84974193572998	0.015044873148636046	9.824430248159498	9.867524147033691	9.782963752746582	2.2634820805854993E-4	9.824132919311523
919	519	515	391	381	9.819513494318182	0.008062529486802143	6.500438172555401E-5	9.817850112915039	0.013148180566038387	9.800554067841544	9.833904266357422	9.755416870117188	1.728746521971495E-4	9.801058769226074
800	701	649	480	389	9.812653541564941	0.013058778062633036	1.7053168448910583E-4	9.814990997314453	0.01606653994102817	9.791244479307194	9.836457252502441	9.7500581741333	2.581337056766534E-4	9.813309669494629
885	709	707	444	442	9.837102784050835	0.011083950295561626	1.2285395415448066E-4	9.83203125	0.018645515980285594	9.811695411588898	9.85391902923584	9.758702278137207	3.476552661710854E-4	9.813108444213867
