456	436	260	260	250	10.262941884994508	0.10008850969470859	0.010017709772907774	10.223165512084961	0.1916169169449586	10.24421811742442	11.061805725097656	9.474665641784668	0.036717042859491164	10.221465110778809	116	115	115	113	112	40.96963807810908	0.9849190307295446	0.9700654970932256	40.713443756103516	0.9849190307295446	40.96963807810908	43.00410842895508	39.928165435791016	0.9700654970932256	40.7081298828125	4509628.898741259
609	459	452	451	448	9.99167021115621	0.009873581411093405	9.748760988148923E-5	9.99178695678711	0.010354475536390925	9.972537822568947	10.00692081451416	9.941976547241211	1.0721516363371812E-4	9.990671157836914	202	133	117	108	102	40.900503664600606	0.3283714158948949	0.10782778677681802	40.99951171875	0.3283714158948949	40.900503664600606	41.517173767089844	40.10132598876953	0.10782778677681802	40.99951171875	0.10226488173949852
359	331	330	220	200	9.8786074115384	0.014574601477373767	2.124190082242656E-4	9.88122272491455	0.015139249879367364	9.866707085106377	9.90282917022705	9.814385414123535	2.2919688690992474E-4	9.8698091506958	120	111	108	107	104	40.832201919555665	0.20640715052514388	0.042603911787909406	40.80653762817383	0.20640715052514388	40.832201919555665	41.20703887939453	40.24032211303711	0.042603911787909406	40.806514739990234	0.699854695148108
480	373	262	220	202	9.864292208353678	0.012574002744641072	1.581055450222412E-4	9.862373352050781	0.015574908663306148	9.849852364638757	9.898390769958496	9.81356430053711	2.425777798703289E-4	9.862123489379883	119	107	107	102	102	40.57781227267518	0.5393813171648455	0.2909322053064836	40.66853332519531	0.5393813171648455	40.57781227267518	41.16457748413086	39.19837188720703	0.2909322053064836	40.66853332519531	0.31707139492915587
881	708	440	392	369	9.849571651882595	0.0125202509464414	1.5675668376186674E-4	9.84974193572998	0.01543233569679304	9.823935596131987	9.867524147033691	9.782963752746582	2.3815698505851273E-4	9.823930740356445	205	115	111	111	110	39.69135915016641	0.3286970389356153	0.10804174340504141	39.76412582397461	0.3286970389356153	39.69135915016641	40.14387130737305	38.991920471191406	0.10804174340504141	39.76412582397461	4.08126572759564
885	709	707	444	442	9.837102784050835	0.011083950295561626	1.2285395415448066E-4	9.83203125	0.018655361804834944	9.811765400795247	9.85391902923584	9.758702278137207	3.4802252406929455E-4	9.813213348388672	118	117	114	111	109	40.288246383666994	0.29753876290608633	0.08852931543168426	40.200584411621094	0.29753876290608633	40.288246383666994	40.903175354003906	39.88145446777344	0.08852931543168426	40.196842193603516	19.226459458649767
340	261	221	210	210	9.809738989799254	0.008833883730021036	7.803750175553038E-5	9.811304092407227	0.013275193076927923	9.795489371307497	9.830052375793457	9.73249626159668	1.7623075122971508E-4	9.796638488769531	115	111	110	104	104	40.88203224182129	0.5597599273340295	0.313331176248998	41.05173110961914	0.5597599273340295	40.88203224182129	41.51702880859375	39.30086898803711	0.313331176248998	41.04393768310547	14.517416018316501
580	560	480	450	400	9.794873158137003	0.009565470399751483	9.149822396852179E-5	9.793426513671875	0.01263706835367164	9.775530985009816	9.813331604003906	9.747868537902832	1.5969549657536924E-4	9.79322624206543	197	110	107	105	102	40.297736654476246	0.5644124859192107	0.31856145426150323	40.2836799621582	0.5644124859192107	40.297736654476246	41.109798431396484	39.388797760009766	0.31856145426150323	40.2836799621582	3.07585017700121
820	568	481	471	422	9.772771141745828	0.008626621343962774	7.441859581211411E-5	9.772626876831055	0.012995397742368879	9.750020758375435	9.785677909851074	9.70239543914795	1.6888036248236614E-4	9.750139236450195	133	108	108	106	102	39.73271034240722	0.14289369546044917	0.02041860820234359	39.762969970703125	0.14289369546044917	39.73271034240722	39.939273834228516	39.42732620239258	0.02041860820234359	39.76276397705078	5.9293718426817295
416	288	259	241	230	9.757252097129822	0.012876739470003387	1.658104193783431E-4	9.757827758789062	0.014483133245973308	9.744154204670181	9.784709930419922	9.70717716217041	2.0976114862061732E-4	9.757808685302734	314	137	120	115	112	39.66688823699951	0.29292408103559053	0.08580451725054522	39.54989242553711	0.29292408103559053	39.66688823699951	40.254554748535156	39.16230773925781	0.08580451725054522	39.54908752441406	13.493223519290101
548	522	440	415	390	10.311954845081676	0.00927998641093769	8.611814778718821E-5	10.310808181762695	0.01274827192950579	10.293890459784146	10.329391479492188	10.24306869506836	1.6251843718862529E-4	10.295079231262207	189	110	109	108	106	30.4498519523471	2.036916975318672	4.149030764341369	30.875633239746094	2.036916975318672	30.4498519523471	40.90741729736328	26.1166934967041	4.149030764341369	30.875633239746094	4509628.954086363
790	611	580	549	420	10.259023952484132	0.011601058626169492	1.3458456124782158E-4	10.261639595031738	0.012014428734418128	10.24001323088671	10.273245811462402	10.204546928405762	1.4434649781441198E-4	10.260688781738281	121	117	116	115	110	30.71403419494629	0.19780399718724873	0.039126421303253105	30.768360137939453	0.19780399718724873	30.71403419494629	30.97917938232422	30.197010040283203	0.039126421303253105	30.763526916503906	15.566153741213022
726	719	594	509	492	10.250386555989584	0.011583738474441798	1.3418299704426317E-4	10.247892379760742	0.015036568321565198	10.230587910928785	10.271123886108398	10.19552993774414	2.2609838688909806E-4	10.229390144348145	159	121	120	119	117	31.531246147155763	0.6099877655844801	0.3720850741627466	31.201353073120117	0.6099877655844801	31.531246147155763	32.57864761352539	30.72677230834961	0.3720850741627466	31.18756103515625	24.460676382375603
717	579	522	504	500	10.23606031591242	0.009078394624742464	8.241724896255286E-5	10.24049186706543	0.011717546181272978	10.218343509781745	10.247757911682129	10.188879013061523	1.3730088851026493E-4	10.219244956970215	128	123	111	111	111	30.771973419189454	0.07164905864759905	0.0051335876050870866	30.772974014282227	0.07164905864759905	30.771973419189454	30.918685913085938	30.593915939331055	0.0051335876050870866	30.772674560546875	18.83487831875936
711	669	639	370	321	10.445732434590658	0.008085719193754538	6.537885488025053E-5	10.445363998413086	0.010990415389239982	10.427907092368555	10.460928916931152	10.39748764038086	1.2078923042804305E-4	10.444008827209473	124	112	110	110	108	44.53973838806152	0.24045279381916024	0.05781754605543959	44.474090576171875	0.24045279381916024	44.53973838806152	45.1075439453125	43.93659591674805	0.05781754605543959	44.47279357910156	4481988.20491366
709	470	462	450	308	10.329997158050537	0.006567179990007753	4.3127853021158235E-5	10.331748962402344	0.011125767910362542	10.309609752917579	10.341787338256836	10.272480964660645	1.237827115952529E-4	10.330199241638184	175	118	115	114	113	44.66611152648926	0.22773473864595584	0.05186311118614181	44.64225387573242	0.22773473864595584	44.66611152648926	45.08725357055664	44.10755157470703	0.05186311118614181	44.64142608642578	0.35625081367557304
359	338	274	259	235	10.276968002319336	0.007987310804787186	6.379713389227011E-5	10.276847839355469	0.011700903681676384	10.265396683804902	10.292588233947754	10.196199417114258	1.3691114696786795E-4	10.266526222229004	127	113	111	110	108	44.26793785095215	0.32422169788955535	0.10511970938238609	44.28351974487305	0.32422169788955535	44.26793785095215	45.03306579589844	43.7247314453125	0.10511970938238609	44.2574577331543	1.00105852458005
720	450	419	400	365	10.234837929407755	0.010629632380355688	1.1298908454150615E-4	10.235560417175293	0.012621435972552542	10.216667188833984	10.253938674926758	10.18578052520752	1.5930064600924333E-4	10.233505249023438	179	112	109	106	105	44.56199980755242	0.170015956695088	0.02890542553094604	44.57697677612305	0.170015956695088	44.56199980755242	44.873661041259766	44.12762451171875	0.02890542553094604	44.57697677612305	1.3688868864331698
826	810	714	433	415	10.217257976531982	0.00669889981144178	4.4875258683734704E-5	10.217626571655273	0.008724167658662924	10.197885434314458	10.23228931427002	10.174046516418457	7.611110133646014E-5	10.217035293579102	112	112	112	110	110	44.73651348814673	0.12173618082738402	0.014819697722437542	44.711463928222656	0.12173618082738402	44.73651348814673	44.994293212890625	44.53463363647461	0.014819697722437542	44.711463928222656	1.0295223820952142
543	518	470	387	382	10.186608950297037	0.011208044368169792	1.256202585588626E-4	10.185590744018555	0.01256964733734619	10.169139927301849	10.209115028381348	10.131412506103516	1.5799603418525417E-4	10.184553146362305	116	112	111	109	108	44.639145050048825	0.25011240150428926	0.06255621338624279	44.61936569213867	0.25011240150428926	44.639145050048825	45.21771240234375	44.27292251586914	0.06255621338624279	44.61931610107422	0.9882324015251761
620	550	531	517	442	10.180508266795766	0.00497548019663849	2.475540318714179E-5	10.180974960327148	0.010083800232110526	10.162155718984968	10.189793586730957	10.136148452758789	1.0168302712111229E-4	10.162856101989746	170	127	113	112	110	44.6437417602539	0.1566950559953975	0.024553340573400757	44.64516830444336	0.1566950559953975	44.6437417602539	44.91596603393555	44.18025588989258	0.024553340573400757	44.636451721191406	2.014097515385144
1100	900	424	419	299	10.177146339416504	0.00998521808954707	9.970458029581804E-5	10.179901123046875	0.010716517273478785	10.158263941727776	10.193974494934082	10.128483772277832	1.1484374247276915E-4	10.178706169128418	148	129	125	125	109	44.97152328491211	0.2885497745197179	0.08326097237538004	44.98310470581055	0.2885497745197179	44.97152328491211	45.3723030090332	44.00986862182617	0.08326097237538004	44.98310470581055	0.03438944203687199
939	820	669	491	395	10.146999994913736	0.007236640892709326	5.236897141003283E-5	10.149412155151367	0.009804864657440158	10.128584418498294	10.153860092163086	10.099008560180664	9.613537095071909E-5	10.128872871398926	124	122	121	118	108	44.89407241821289	0.25250654308452136	0.06375955430049524	44.90838623046875	0.25250654308452136	44.89407241821289	45.368812561035156	44.4121208190918	0.06375955430049524	44.903114318847656	1.6402155450281635
720	607	440	437	409	10.117623242464932	0.010785580526371926	1.1632874729085333E-4	10.1173677444458	0.010647878830467602	10.102396442545407	10.133916854858398	10.068220138549805	1.1337732358832012E-4	10.102615356445312	196	123	115	109	105	45.02580372492472	0.3831363185131124	0.14679343856378113	44.97523498535156	0.3831363185131124	45.02580372492472	45.8356819152832	44.449954986572266	0.14679343856378113	44.97351837158203	1.3620696473968996
605	455	410	359	341	10.110181074876051	0.007380010593867887	5.446455636560224E-5	10.112738609313965	0.011143670260374402	10.092244569106624	10.124653816223145	10.054215431213379	1.241813868719529E-4	10.093107223510742	114	111	111	111	110	45.354972229003906	0.24464953168735637	0.05985339335484279	45.41310119628906	0.24464953168735637	45.354972229003906	45.65457534790039	44.616722106933594	0.05985339335484279	45.412925720214844	2.182373371908002
755	578	544	539	473	10.126834964752197	0.007086284399707901	5.021542659354357E-5	10.124778747558594	0.011062860740468507	10.110855463808763	10.140457153320312	10.069859504699707	1.2238688776299941E-4	10.12436294555664	122	120	118	118	110	44.83024772644043	0.2625370283602404	0.06892569126022566	44.7520751953125	0.2625370283602404	44.83024772644043	45.367698669433594	44.405513763427734	0.06892569126022566	44.749267578125	0.609491909667887
474	332	311	307	305	9.905864556630453	0.16687889161362945	0.027848564466193486	9.903430938720703	0.1291820142491273	9.812136209928072	10.575910568237305	9.24496841430664	0.016687992805461734	9.893123626708984	126	122	111	110	110	40.085697937011716	0.5416370131610623	0.2933706540260368	40.14382553100586	0.5416370131610623	40.085697937011716	40.97309494018555	38.8763427734375	0.2933706540260368	40.11268615722656	0.6977006620990706
276	236	230	212	202	9.639895814837832	0.011854399670027637	1.4052679153675135E-4	9.639650344848633	0.013948204839654364	9.625625189499333	9.661028861999512	9.590959548950195	1.9455241824895743E-4	9.626063346862793	116	112	111	110	109	40.698598861694336	0.2895114479070546	0.08381687846923917	40.768943786621094	0.2895114479070546	40.698598861694336	41.03611373901367	39.9378776550293	0.08381687846923917	40.75791931152344	0.04773718264963277
